file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_902_size_50_cutoff_10.0.cm.dat,16084024314593825054,9,9,0.022463569,13,0.016402394
cost_matrix_component_nr_884_size_21_cutoff_10.0.cm.dat,4598329509753357160,6,6,0.002149368,7,0.001891173
p9_4000.dat,5966468518781771742,3,3,9.491395571,89,9.364806524
cost_matrix_component_nr_496_size_21_cutoff_10.0.cm.dat,16813632537634684392,4,4,0.001768401,3,0.001413863
cost_matrix_component_nr_2084_size_23_cutoff_10.0.cm.dat,7832607490612468398,9,9,0.008061855,17,0.006793682
cost_matrix_component_nr_948_size_104_cutoff_10.0.cm.dat,13702413119934896272,13,13,0.107248223,33,0.095430446
cost_matrix_component_nr_3261_size_13_cutoff_10.0.cm.dat,16959611876929406553,6,6,0.00116823,13,0.000951226
cost_matrix_component_nr_926_size_59_cutoff_10.0.cm.dat,15343658268196518654,11,11,0.056911735,39,0.053513551
cost_matrix_component_nr_410_size_116_cutoff_10.0.cm.dat,9990827903394529671,18,18,1.08293053,45,0.970891819
cost_matrix_component_nr_1252_size_32_cutoff_10.0.cm.dat,11493960541626410646,8,8,0.012092279,9,0.009804477
cost_matrix_component_nr_2017_size_12_cutoff_10.0.cm.dat,3494537616521765749,4,4,0.000318846,3,0.000248751
cost_matrix_component_nr_297_size_18_cutoff_10.0.cm.dat,14648621708157493133,5,5,0.002217801,5,0.001867855
cost_matrix_component_nr_2105_size_22_cutoff_10.0.cm.dat,14206400177192510958,4,4,0.001945364,3,0.001529319
p8_600.dat,10379788973193804678,3,3,0.757443396,89,0.734994054
cost_matrix_component_nr_58_size_25_cutoff_10.0.cm.dat,7115446266081935624,11,11,0.014433029,79,0.012572206
cost_matrix_component_nr_80_size_38_cutoff_10.0.cm.dat,4730362593393828222,15,16,0.084710037,487,0.078796659
cost_matrix_component_nr_622_size_119_cutoff_10.0.cm.dat,2463725631097981752,29,29,0.836244703,703,0.772309362
cost_matrix_component_nr_2211_size_11_cutoff_10.0.cm.dat,11901275316461056708,5,5,0.000709737,7,0.000579045
cost_matrix_component_nr_681_size_56_cutoff_10.0.cm.dat,10993762056885356168,11,11,0.038538949,25,0.034383647
cost_matrix_component_nr_953_size_29_cutoff_10.0.cm.dat,16982799949140177563,12,12,0.015801314,27,0.012745933
cost_matrix_component_nr_443_size_47_cutoff_10.0.cm.dat,3558988236187376997,18,18,0.132033989,227,0.121404101
