file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_606_size_130_cutoff_10.0.cm.dat,14072855801048413865,12,12,0.267693304,41,0.235111785
cost_matrix_component_nr_622_size_119_cutoff_10.0.cm.dat,8033372043912121435,29,29,0.705864066,575,0.638192115
cost_matrix_component_nr_900_size_45_cutoff_10.0.cm.dat,17954186495266532890,15,15,0.027603588,53,0.024945695
cost_matrix_component_nr_2073_size_25_cutoff_10.0.cm.dat,5468894992398463549,5,5,0.001176572,3,0.000963277
cost_matrix_component_nr_576_size_49_cutoff_10.0.cm.dat,513636989165806304,9,9,0.041511448,27,0.036284024
cost_matrix_component_nr_2119_size_27_cutoff_10.0.cm.dat,1152473117232459369,9,9,0.010263539,29,0.008241208
cost_matrix_component_nr_1317_size_23_cutoff_10.0.cm.dat,13040871065408452317,8,8,0.006674469,9,0.005391518
p98_32000.dat,5346496211513922222,3,3,5.710785433,93,5.541566457
cost_matrix_component_nr_670_size_33_cutoff_10.0.cm.dat,6325443028781705914,8,8,0.014439882,19,0.012148534
cost_matrix_component_nr_1998_size_14_cutoff_10.0.cm.dat,13979842001652304486,4,4,0.000383048,3,0.000294101
cost_matrix_component_nr_543_size_47_cutoff_10.0.cm.dat,6847797852285665359,8,8,0.032783371,23,0.028351248
cost_matrix_component_nr_1215_size_66_cutoff_10.0.cm.dat,2979054621955820921,23,23,0.409467105,249,0.360193368
cost_matrix_component_nr_2855_size_13_cutoff_10.0.cm.dat,8245191997110012175,4,4,0.000659594,5,0.000468985
cost_matrix_component_nr_1247_size_13_cutoff_10.0.cm.dat,14486593101395694514,4,4,0.000449369,3,0.000322856
cost_matrix_component_nr_1300_size_29_cutoff_10.0.cm.dat,1427487666786501100,5,5,0.004997937,3,0.004062267
cost_matrix_component_nr_1192_size_53_cutoff_10.0.cm.dat,16791081618209104780,14,14,0.062376564,43,0.05410259
cost_matrix_component_nr_2101_size_38_cutoff_10.0.cm.dat,12382520084747460009,16,16,0.041193672,145,0.035809412
cost_matrix_component_nr_1272_size_31_cutoff_10.0.cm.dat,14793052411830839611,9,9,0.006470409,11,0.005762765
cost_matrix_component_nr_1899_size_10_cutoff_10.0.cm.dat,9324306193713643336,3,3,0.000070727,3,0.000052049
cost_matrix_component_nr_2559_size_18_cutoff_10.0.cm.dat,7006402251529985156,4,4,0.001188377,3,0.000872012
cost_matrix_component_nr_1199_size_17_cutoff_10.0.cm.dat,8259794736144228195,5,5,0.000724157,3,0.000546431
cost_matrix_component_nr_339_size_14_cutoff_10.0.cm.dat,8163025544779794582,4,4,0.000511435,3,0.000323922
cost_matrix_component_nr_382_size_28_cutoff_10.0.cm.dat,7419447821979889425,10,10,0.010987479,41,0.009119101
cost_matrix_component_nr_297_size_18_cutoff_10.0.cm.dat,10339675270543213936,5,5,0.001982137,5,0.001580673
cost_matrix_component_nr_1558_size_57_cutoff_10.0.cm.dat,13760291180694939793,11,11,0.061824108,15,0.044280914
cost_matrix_component_nr_566_size_40_cutoff_10.0.cm.dat,4686347646393030758,14,14,0.055071817,101,0.046357442
cost_matrix_component_nr_1217_size_46_cutoff_10.0.cm.dat,5318115489471253989,4,4,0.010975642,5,0.00999637
cost_matrix_component_nr_1726_size_27_cutoff_10.0.cm.dat,14522303721512366976,9,9,0.010522009,41,0.009252067
cost_matrix_component_nr_1422_size_46_cutoff_10.0.cm.dat,16305566367079892962,15,15,0.062486474,65,0.055227038
cost_matrix_component_nr_2686_size_18_cutoff_10.0.cm.dat,2132324257782397204,7,7,0.00436742,17,0.003586898
cost_matrix_component_nr_1467_size_65_cutoff_10.0.cm.dat,3269368882172237695,11,11,0.035342393,43,0.031742599
cost_matrix_component_nr_544_size_45_cutoff_10.0.cm.dat,929012552232251010,13,13,0.04711716,31,0.040069331
cost_matrix_component_nr_2084_size_23_cutoff_10.0.cm.dat,16616694605815847661,9,9,0.010495589,23,0.008512582
cost_matrix_component_nr_1821_size_21_cutoff_10.0.cm.dat,3447753350988199986,5,5,0.000499908,5,0.000414628
cost_matrix_component_nr_1832_size_17_cutoff_10.0.cm.dat,15099567417182997692,6,6,0.002710858,17,0.002349557
cost_matrix_component_nr_1780_size_40_cutoff_10.0.cm.dat,11455872509118706834,15,15,0.035302261,61,0.031512093
cost_matrix_component_nr_848_size_49_cutoff_10.0.cm.dat,12030435887188503055,6,6,0.018733818,7,0.01713596
cost_matrix_component_nr_2918_size_13_cutoff_10.0.cm.dat,10151678436975304652,5,6,0.000618299,3,0.000409479
cost_matrix_component_nr_2467_size_12_cutoff_10.0.cm.dat,17171654306736250659,3,3,0.000347778,3,0.000264856
cost_matrix_component_nr_2101_size_38_cutoff_10.0.cm.dat,11467232131892148300,16,16,0.057569762,227,0.051575653
cost_matrix_component_nr_1671_size_25_cutoff_10.0.cm.dat,7779252235432617089,6,6,0.003252148,7,0.002733886
cost_matrix_component_nr_616_size_49_cutoff_10.0.cm.dat,5882110544007804588,27,27,0.23503961,733,0.209312219
cost_matrix_component_nr_1409_size_51_cutoff_10.0.cm.dat,13629041066332370922,23,24,0.343222849,413,0.312687282
cost_matrix_component_nr_1779_size_9_cutoff_10.0.cm.dat,6515643930691889845,3,3,0.000191403,3,0.000137198
cost_matrix_component_nr_132_size_56_cutoff_10.0.cm.dat,1774779748996050184,14,14,0.074564321,41,0.064451856
cost_matrix_component_nr_1151_size_13_cutoff_10.0.cm.dat,3860438613800914273,3,3,0.000463862,3,0.000336498
cost_matrix_component_nr_3569_size_43_cutoff_10.0.cm.dat,13020212015153977244,16,16,0.05922943,73,0.05391375
uniprot_r539166_c223_r1001_c120_UCCs.hg.dat,6698257873542504096,9,10,25.694633949,11,24.749579995
cost_matrix_component_nr_1478_size_13_cutoff_10.0.cm.dat,13881266944059873937,5,5,0.000770585,7,0.000595666
cost_matrix_component_nr_1005_size_64_cutoff_10.0.cm.dat,8862039901601029849,13,13,0.045644566,9,0.035284576
cost_matrix_component_nr_2063_size_9_cutoff_10.0.cm.dat,12934383452972760706,4,4,0.000135028,3,0.00009045
cost_matrix_component_nr_286_size_35_cutoff_10.0.cm.dat,15149302523302708334,11,11,0.004748796,23,0.004331568
cost_matrix_component_nr_1044_size_50_cutoff_10.0.cm.dat,16680077201644733533,12,12,0.029751532,25,0.022287606
cost_matrix_component_nr_519_size_48_cutoff_10.0.cm.dat,1255935476125797284,19,19,0.079214324,181,0.069240038
cost_matrix_component_nr_2331_size_22_cutoff_10.0.cm.dat,859917373464665967,10,10,0.010116162,47,0.008400134
cost_matrix_component_nr_2899_size_9_cutoff_10.0.cm.dat,901922665852701774,4,4,0.000287596,3,0.000194577
cost_matrix_component_nr_2148_size_23_cutoff_10.0.cm.dat,444365620478671543,6,6,0.003180048,7,0.002531036
cost_matrix_component_nr_511_size_50_cutoff_10.0.cm.dat,18100763613200628276,5,5,0.016241534,3,0.012701185
cost_matrix_component_nr_45_size_30_cutoff_10.0.cm.dat,190788890704877893,6,6,0.007998241,9,0.006590079
cost_matrix_component_nr_705_size_8_cutoff_10.0.cm.dat,12034619564967268365,3,3,0.000112791,3,0.000068069
cost_matrix_component_nr_2916_size_17_cutoff_10.0.cm.dat,9619786909054579970,3,3,0.000487506,3,0.0002801
cost_matrix_component_nr_1044_size_50_cutoff_10.0.cm.dat,564523540045418193,12,12,0.027187514,19,0.022296911
cost_matrix_component_nr_708_size_95_cutoff_10.0.cm.dat,10542058105858741211,28,28,1.796256206,571,1.6424819080000002
cost_matrix_component_nr_1413_size_20_cutoff_10.0.cm.dat,8419791543419200013,8,9,0.007011537,35,0.006148774
cost_matrix_component_nr_1206_size_23_cutoff_10.0.cm.dat,1487019729878519764,5,5,0.001691599,3,0.001154516
cost_matrix_component_nr_2517_size_10_cutoff_10.0.cm.dat,3122207415041289747,4,4,0.000405215,3,0.000273366
