file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_1310_size_104_cutoff_10.0.cm.dat,4997351779314535001,27,27,0.533959266,481,0.52292262
p8_8000.dat,2120697991125701521,5,5,174.073106212,28975,167.641502022
cost_matrix_component_nr_189_size_67_cutoff_10.0.cm.dat,14655092081902271011,28,29,0.801180561,1409,0.753289124
cost_matrix_component_nr_522_size_85_cutoff_10.0.cm.dat,3069504865838990233,40,43,10.639969748,4911,9.859580474
cost_matrix_component_nr_115_size_79_cutoff_10.0.cm.dat,10154992101271897314,32,32,3.000695704,705,2.7389451400000002
p3_1000.dat,15130584759625817809,11,12,1849.458724817,11292131,1691.317632262
cost_matrix_component_nr_1566_size_67_cutoff_10.0.cm.dat,3620962417568494338,34,41,4.937315674,5959,4.6714245210000005
cost_matrix_component_nr_1202_size_102_cutoff_10.0.cm.dat,10893723249940522839,43,43,15.169421559,3207,14.449197121
cost_matrix_component_nr_1297_size_143_cutoff_10.0.cm.dat,6804136451490113791,50,60,111.765624456,25913,109.079656359
cost_matrix_component_nr_949_size_74_cutoff_10.0.cm.dat,2771718724844759185,26,26,4.160508724,2143,4.047702231
cost_matrix_component_nr_1248_size_135_cutoff_10.0.cm.dat,1502734414657730554,42,42,20.828049535,2535,19.874233833
cost_matrix_component_nr_7_size_187_cutoff_10.0.cm.dat,7908077588291943140,35,35,50.377656932,2297,49.382292424
cost_matrix_component_nr_421_size_111_cutoff_10.0.cm.dat,6038868545827242680,42,42,15.949008234,1531,14.72459188
cost_matrix_component_nr_549_size_213_cutoff_10.0.cm.dat,4857654150358479580,47,47,95.839431567,2275,93.031242152
isolet_r7798_c618_r7798_c200_UCCs.hg.dat,1149238578700223122,192,195,1341.732752234,54271,1219.438905455
cost_matrix_component_nr_147_size_64_cutoff_10.0.cm.dat,2437994591950576081,24,24,0.918910374,489,0.837877537
cost_matrix_component_nr_187_size_76_cutoff_10.0.cm.dat,8348834791532658736,39,45,6.743586266,4511,6.231986529
cost_matrix_component_nr_694_size_107_cutoff_10.0.cm.dat,11120390308240316521,37,37,58.275612735,11305,57.119098552
cost_matrix_component_nr_1202_size_102_cutoff_10.0.cm.dat,11180985314630419601,43,43,15.916285021,3491,15.188392963
cost_matrix_component_nr_1405_size_55_cutoff_10.0.cm.dat,15800865146183067605,30,30,1.341978726,1075,1.2164692559999999
