file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_1023_size_49_cutoff_10.0.cm.dat,578509530540155509,14,14,0.11822575,171,0.112828475
cost_matrix_component_nr_467_size_41_cutoff_10.0.cm.dat,14893808966588056247,13,16,0.034399078,51,0.03068512
cost_matrix_component_nr_224_size_18_cutoff_10.0.cm.dat,3224519366887160167,8,8,0.003385083,25,0.002804055
cost_matrix_component_nr_3_size_16_cutoff_10.0.cm.dat,12099137773866097223,4,4,0.000692694,7,0.000545081
cost_matrix_component_nr_2714_size_14_cutoff_10.0.cm.dat,1195209786010610484,5,5,0.000425798,5,0.000300464
cost_matrix_component_nr_350_size_9_cutoff_10.0.cm.dat,13032452130624110726,2,2,0.000069682,1,0.000057673
cost_matrix_component_nr_2302_size_9_cutoff_10.0.cm.dat,1161165692831289906,2,2,0.00003485,1,0.00002337
cost_matrix_component_nr_3812_size_4_cutoff_10.0.cm.dat,8713947015407934256,1,1,0.000017912,1,6.624e-6
cost_matrix_component_nr_274_size_41_cutoff_10.0.cm.dat,17166705926099358736,18,18,0.059172532,145,0.053576555
cost_matrix_component_nr_1057_size_87_cutoff_10.0.cm.dat,12121746654313169246,36,36,3.5488912470000002,1299,3.418744498
cost_matrix_component_nr_8_size_39_cutoff_10.0.cm.dat,16826383710128053162,12,12,0.032389779,65,0.030651882
cost_matrix_component_nr_3293_size_4_cutoff_10.0.cm.dat,8615278986035801808,1,1,0.000017594,1,6.993e-6
cost_matrix_component_nr_2716_size_6_cutoff_10.0.cm.dat,7390283340263475559,1,1,0.000018486,1,8.034e-6
cost_matrix_component_nr_796_size_139_cutoff_10.0.cm.dat,5031371829005347775,65,65,283.9330124,56385,274.133412744
cost_matrix_component_nr_1891_size_8_cutoff_10.0.cm.dat,18089678570141876426,1,1,0.000027949,1,0.000017451
cost_matrix_component_nr_2530_size_13_cutoff_10.0.cm.dat,5374802715306063884,5,5,0.000704619,9,0.000574998
cost_matrix_component_nr_2356_size_33_cutoff_10.0.cm.dat,5610797751163362953,11,11,0.016351595,23,0.01331049
cost_matrix_component_nr_1072_size_12_cutoff_10.0.cm.dat,7894828123970341036,4,4,0.000281692,5,0.000218435
cost_matrix_component_nr_3192_size_9_cutoff_10.0.cm.dat,2298346515484158809,2,2,0.000053486,1,0.000041748
cost_matrix_component_nr_398_size_17_cutoff_10.0.cm.dat,2147391579365573523,2,2,0.000080528,1,0.000065114
cost_matrix_component_nr_3698_size_4_cutoff_10.0.cm.dat,7506450365249384757,1,1,0.000017967,1,6.992e-6
cost_matrix_component_nr_2525_size_9_cutoff_10.0.cm.dat,11293276424572217397,2,2,0.000072367,1,0.000044913
cost_matrix_component_nr_2000_size_3_cutoff_10.0.cm.dat,18340455298962295009,1,1,0.000014533,1,4.825e-6
cost_matrix_component_nr_1812_size_29_cutoff_10.0.cm.dat,4731291902172827535,1,1,0.00017572,1,0.000162528
cost_matrix_component_nr_105_size_20_cutoff_10.0.cm.dat,9163895737625183853,1,1,0.000069863,1,0.000057127
cost_matrix_component_nr_1049_size_9_cutoff_10.0.cm.dat,1330492739749321105,1,1,0.000039279,1,0.000021626
cost_matrix_component_nr_370_size_62_cutoff_10.0.cm.dat,2670565686328418646,12,12,0.04754461,73,0.044226715
cost_matrix_component_nr_3055_size_7_cutoff_10.0.cm.dat,16744792366332954712,1,1,0.000024027,1,0.000013561
cost_matrix_component_nr_1593_size_15_cutoff_10.0.cm.dat,1713382394336275264,3,3,0.000198685,1,0.000133201
cost_matrix_component_nr_2616_size_9_cutoff_10.0.cm.dat,14252410791873386867,2,2,0.000064949,1,0.000045522
cost_matrix_component_nr_2823_size_7_cutoff_10.0.cm.dat,10516136844767790840,2,2,0.000037,1,0.00002588
cost_matrix_component_nr_3020_size_3_cutoff_10.0.cm.dat,5267864805731917007,1,1,0.0000148,1,4.824e-6
cost_matrix_component_nr_2307_size_12_cutoff_10.0.cm.dat,11902029246079378954,4,4,0.000408858,7,0.000334197
musicbrainz_denormalized_r79569_c100_r79569_c100_diff_sets.hg.dat,11988629931404974870,4,4,0.000063785,1,0.000034045
cost_matrix_component_nr_2806_size_5_cutoff_10.0.cm.dat,18370879310360374002,2,2,0.000027842,1,0.000014301
cost_matrix_component_nr_2686_size_18_cutoff_10.0.cm.dat,14458921417116327125,7,7,0.002474492,29,0.00208382
cost_matrix_component_nr_3159_size_14_cutoff_10.0.cm.dat,5479244179898487482,2,2,0.000076611,1,0.000063488
cost_matrix_component_nr_1439_size_5_cutoff_10.0.cm.dat,4397075877118851595,1,1,0.00001836,1,7.694e-6
cost_matrix_component_nr_1312_size_6_cutoff_10.0.cm.dat,9361369337837666686,1,1,0.000023281,1,0.00001113
cost_matrix_component_nr_3280_size_5_cutoff_10.0.cm.dat,6379277611892601591,1,1,0.000020571,1,8.875e-6
cost_matrix_component_nr_2876_size_9_cutoff_10.0.cm.dat,7833528605036526901,3,3,0.00005563,1,0.000039012
cost_matrix_component_nr_1391_size_92_cutoff_10.0.cm.dat,15416116964836638612,24,24,2.519287177,647,2.397269075
cost_matrix_component_nr_2314_size_6_cutoff_10.0.cm.dat,12385561775216288343,1,1,0.000021005,1,9.501e-6
cost_matrix_component_nr_697_size_92_cutoff_10.0.cm.dat,10948235964160749770,26,26,0.146519254,427,0.141082136
cost_matrix_component_nr_1771_size_3_cutoff_10.0.cm.dat,18419816005923074321,1,1,0.000014271,1,4.866e-6
cost_matrix_component_nr_2461_size_9_cutoff_10.0.cm.dat,6785822125804368104,3,3,0.000077228,1,0.000041659
cost_matrix_component_nr_3836_size_6_cutoff_10.0.cm.dat,17626490454148738177,1,1,0.000020482,1,0.000011079
cost_matrix_component_nr_1849_size_4_cutoff_10.0.cm.dat,10125046570003382882,1,1,0.00001822,1,6.243e-6
cost_matrix_component_nr_2247_size_3_cutoff_10.0.cm.dat,9942207333268903052,1,1,0.000013605,1,4.508e-6
cost_matrix_component_nr_3933_size_3_cutoff_10.0.cm.dat,11302601380162002011,1,1,0.000015473,1,4.852e-6
cost_matrix_component_nr_674_size_10_cutoff_10.0.cm.dat,488747698599171283,1,1,0.000041722,1,0.000029698
cost_matrix_component_nr_1011_size_61_cutoff_10.0.cm.dat,2207030125011057152,15,15,0.159101523,89,0.14233337
cost_matrix_component_nr_2552_size_11_cutoff_10.0.cm.dat,6340097158542970423,1,1,0.000031726,1,0.000019496
