file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
p8_10000.dat,16190332546874900519,5,5,211.490529381,28639,204.360796647
cost_matrix_component_nr_593_size_157_cutoff_10.0.cm.dat,4936640275172876774,75,75,4360.836587453,505155,4107.936167962
cost_matrix_component_nr_332_size_146_cutoff_10.0.cm.dat,17637973811505023719,22,22,9.341143759,1243,8.978851544
cost_matrix_component_nr_1310_size_104_cutoff_10.0.cm.dat,17795145143827261965,27,27,0.964750448,999,0.939907915
cost_matrix_component_nr_48_size_77_cutoff_10.0.cm.dat,14520772992737489713,42,43,25.604758025,17879,23.676608423
cost_matrix_component_nr_312_size_102_cutoff_10.0.cm.dat,6920505187096999319,57,58,448.95369906,310407,421.58531011
cost_matrix_component_nr_205_size_92_cutoff_10.0.cm.dat,10326005119447041956,31,31,8.575965445,1741,7.775296707
p9_32000.dat,2536297046803972168,4,4,409.231909771,2045,404.900250075
cost_matrix_component_nr_115_size_79_cutoff_10.0.cm.dat,5442289475787872660,32,32,5.287643547,1911,4.788206537
cost_matrix_component_nr_597_size_108_cutoff_10.0.cm.dat,17430334490854641799,34,34,5.976131358,2675,5.732064993
cost_matrix_component_nr_48_size_77_cutoff_10.0.cm.dat,16136352167002192151,42,43,28.483936411,23191,26.275310563
cost_matrix_component_nr_504_size_96_cutoff_10.0.cm.dat,5778358272669222577,39,39,5.650846139,1551,5.108521852
p8_128000.dat,3116744645330977902,6,7,10483.554516719,280313,10286.7708289
cost_matrix_component_nr_596_size_81_cutoff_10.0.cm.dat,5610069509167971598,28,28,7.452282938,5469,7.081013187
p6_1000.dat,10084037039178312246,5,6,15.569560573,23963,14.212522763
cost_matrix_component_nr_1481_size_87_cutoff_10.0.cm.dat,14381466020060070433,30,31,22.42913152,24301,21.782827863
p8_32000.dat,2853908149307367382,5,6,1336.906377267,26707,1312.459258572
cost_matrix_component_nr_1481_size_87_cutoff_10.0.cm.dat,9128346392483379306,30,31,11.616458402,10393,11.221134076
p6_16000.dat,10917082382377192316,8,9,5181.804458399,9973761,4598.308553343
cost_matrix_component_nr_1242_size_108_cutoff_10.0.cm.dat,12663019723991309821,46,49,807.758601155,545257,769.155658955
cost_matrix_component_nr_9_size_178_cutoff_10.0.cm.dat,15786158623725981352,51,51,144.285861156,2439,135.938252043
cost_matrix_component_nr_177_size_97_cutoff_10.0.cm.dat,6182768196125897025,43,43,74.696268389,52899,71.669605718
cost_matrix_component_nr_1310_size_104_cutoff_10.0.cm.dat,6313681711402642889,27,27,1.389157089,891,1.354803363
cost_matrix_component_nr_413_size_127_cutoff_10.0.cm.dat,3064978017961045079,52,52,241.225990317,19047,231.435566188
cost_matrix_component_nr_1500_size_55_cutoff_10.0.cm.dat,12651762022569895032,31,33,2.850888327,6485,2.645646612
p8_2000.dat,8940568043142802831,4,4,15.629180013,1993,15.090547716
p7_16000.dat,6228127731168506293,6,7,812.497234109,245397,766.700969217
p9_16000.dat,15046831578914694277,4,4,166.763428431,2075,164.497375926
cost_matrix_component_nr_697_size_92_cutoff_10.0.cm.dat,12465836560638490969,26,26,0.80181058,2847,0.776871291
cost_matrix_component_nr_950_size_71_cutoff_10.0.cm.dat,17606343366858005656,30,31,5.685479904,6019,5.485792347
cost_matrix_component_nr_489_size_211_cutoff_10.0.cm.dat,10348274242083545563,108,110,12521.345367176,1144535,12096.632295556
cost_matrix_component_nr_655_size_89_cutoff_10.0.cm.dat,15419561049714538761,28,28,6.966739658,1277,6.660057147
cost_matrix_component_nr_189_size_67_cutoff_10.0.cm.dat,17046986935078117202,28,29,6.24991415,10835,5.858083729
cost_matrix_component_nr_537_size_144_cutoff_10.0.cm.dat,40647112433959252,41,41,47.645811145,2401,45.082877219
cost_matrix_component_nr_266_size_101_cutoff_10.0.cm.dat,60599969890668010,44,46,32.242666665,12685,30.48306768
cost_matrix_component_nr_1310_size_104_cutoff_10.0.cm.dat,7455591481927636836,27,27,1.6822871350000002,937,1.642787346
cost_matrix_component_nr_228_size_117_cutoff_10.0.cm.dat,2646248358253027909,56,57,898.207700834,534811,843.846175444
cost_matrix_component_nr_816_size_152_cutoff_10.0.cm.dat,8434762355858009006,52,52,683.852882346,91299,661.380367592
cost_matrix_component_nr_740_size_127_cutoff_10.0.cm.dat,17158892103971685045,49,51,3007.525123864,1529971,2899.944468466
cost_matrix_component_nr_421_size_111_cutoff_10.0.cm.dat,13391274819965922545,42,42,37.848087081,3127,34.882571248
cost_matrix_component_nr_949_size_74_cutoff_10.0.cm.dat,18356882754308634210,26,26,7.022997815,3419,6.745976267
cost_matrix_component_nr_369_size_60_cutoff_10.0.cm.dat,14190990909835452170,29,29,5.855296648,10539,5.521910329
cost_matrix_component_nr_196_size_108_cutoff_10.0.cm.dat,8688395947056061623,62,75,672.62698544,232637,635.225686161
cost_matrix_component_nr_1585_size_88_cutoff_10.0.cm.dat,9865379658552859321,32,33,29.872076504,28461,28.011871425
cost_matrix_component_nr_716_size_124_cutoff_10.0.cm.dat,971205132940762335,47,47,33.092837994,3017,30.409469097
cost_matrix_component_nr_495_size_62_cutoff_10.0.cm.dat,14211613227277006951,32,34,5.195890819,5537,4.87501176
cost_matrix_component_nr_655_size_89_cutoff_10.0.cm.dat,17791175615502922415,28,28,4.445828015,761,4.173500233
cost_matrix_component_nr_327_size_72_cutoff_10.0.cm.dat,14242427457217608471,32,32,4.782371008,1823,4.40650453
cost_matrix_component_nr_1209_size_195_cutoff_10.0.cm.dat,578816946059099572,34,34,121.867375151,16591,119.473037896
cost_matrix_component_nr_816_size_152_cutoff_10.0.cm.dat,10896474851161919323,52,52,540.365851499,73953,523.996866842
cost_matrix_component_nr_655_size_89_cutoff_10.0.cm.dat,16692632532442165240,28,28,5.670187856,1073,5.360719489
cost_matrix_component_nr_1069_size_94_cutoff_10.0.cm.dat,14599774393131407398,26,27,2.859036233,1105,2.716224855
cost_matrix_component_nr_325_size_62_cutoff_10.0.cm.dat,15584967006012001064,24,24,2.755609639,3685,2.627354402
p7_32000.dat,16886989025966083581,7,7,2948.42600838,2066861,2740.943735352
cost_matrix_component_nr_480_size_139_cutoff_10.0.cm.dat,16979682401040130356,47,47,1025.834054803,75321,994.928745494
cost_matrix_component_nr_897_size_42_cutoff_10.0.cm.dat,6996850143144734802,21,21,0.397742633,1047,0.365270444
cost_matrix_component_nr_716_size_124_cutoff_10.0.cm.dat,14951097986054639638,47,47,21.445442457,3105,19.849716691
cost_matrix_component_nr_155_size_94_cutoff_10.0.cm.dat,15608741256885933529,27,27,9.037841568,11797,8.768521493
cost_matrix_component_nr_950_size_71_cutoff_10.0.cm.dat,8795221807444828933,30,31,4.808170825,5341,4.607286821
cost_matrix_component_nr_1076_size_75_cutoff_10.0.cm.dat,3501095966874704852,30,30,7.86036817,7183,7.471509716
cost_matrix_component_nr_263_size_186_cutoff_10.0.cm.dat,2589489984665151815,58,59,1093.915197609,67641,1064.430495368
p6_8000.dat,7474670674469610004,7,8,1278.064834549,1565003,1146.024119972
cost_matrix_component_nr_69_size_89_cutoff_10.0.cm.dat,5739850362131877729,35,36,54.161665149,25863,52.517308804
cost_matrix_component_nr_602_size_140_cutoff_10.0.cm.dat,15996798703633369657,71,74,18538.797457207,5686521,17689.411445615
cost_matrix_component_nr_248_size_77_cutoff_10.0.cm.dat,16980980953471923892,25,25,1.2075039140000001,1501,1.146132364
cost_matrix_component_nr_228_size_117_cutoff_10.0.cm.dat,10536004323240712911,56,57,1997.808685379,1264365,1879.828193956
cost_matrix_component_nr_593_size_157_cutoff_10.0.cm.dat,7888648712133849463,75,75,7448.389868474,700515,7008.677788687
cost_matrix_component_nr_522_size_85_cutoff_10.0.cm.dat,15780073639477228493,40,43,31.985528072,20557,29.769712653
cost_matrix_component_nr_7_size_187_cutoff_10.0.cm.dat,18443958642926484203,35,35,73.552473129,1737,71.429246807
cost_matrix_component_nr_949_size_74_cutoff_10.0.cm.dat,10209958860273074925,26,26,9.494733899,4913,9.216896712
cost_matrix_component_nr_283_size_91_cutoff_10.0.cm.dat,16789871832776832392,46,46,44.506891385,16663,41.792962977
p8_128000.dat,915631242919606990,6,7,10859.513396621,280435,10655.540192555
tpch_denormalized_r6001216_c52_r500000_c52_UCCs.hg.dat,15629356723639109961,15,16,37.254857479,1491,33.446032127
p8_2000.dat,15363275565385997275,4,4,14.001301662,1971,13.497532945
cost_matrix_component_nr_694_size_107_cutoff_10.0.cm.dat,3276213984635608701,37,37,267.014024697,69853,259.111469683
cost_matrix_component_nr_1323_size_56_cutoff_10.0.cm.dat,17097972239486970282,29,29,1.436197892,3077,1.327361823
cost_matrix_component_nr_1219_size_77_cutoff_10.0.cm.dat,10924496016888186213,39,39,8.708876248,2409,7.961152759
p6_8000.dat,13868955393688052590,7,8,1151.209540176,1553587,1033.318005091
p8_20000.dat,2521212085878361264,5,5,602.900439834,27401,588.802906008
cost_matrix_component_nr_937_size_59_cutoff_10.0.cm.dat,14651894748253805442,26,26,2.957096055,5617,2.832574482
cost_matrix_component_nr_233_size_80_cutoff_10.0.cm.dat,14277636296514933849,34,35,30.463113631,22533,29.393403489
cost_matrix_component_nr_360_size_150_cutoff_10.0.cm.dat,13361858740238902454,44,44,569.088876997,50925,548.47071004
cost_matrix_component_nr_248_size_77_cutoff_10.0.cm.dat,1261423305669195939,25,25,0.6342994,1093,0.605797287
p95_128000.dat,11098982759045299366,4,4,564.761141542,2129,559.023445152
cost_matrix_component_nr_594_size_101_cutoff_10.0.cm.dat,5766131739342858099,47,49,36.540791032,10299,34.379844432
cost_matrix_component_nr_104_size_112_cutoff_10.0.cm.dat,12883822836394853937,41,41,12.583576916,2069,11.374752432
cost_matrix_component_nr_505_size_121_cutoff_10.0.cm.dat,10972316487134139484,71,71,2338.79315998,923691,2222.793827674
cost_matrix_component_nr_521_size_204_cutoff_10.0.cm.dat,17403899927569031630,72,72,1976.234988652,62379,1868.349083601
cost_matrix_component_nr_1774_size_58_cutoff_10.0.cm.dat,571305056619705195,21,21,1.211417185,1081,1.145285504
cost_matrix_component_nr_268_size_104_cutoff_10.0.cm.dat,14510849750278543994,33,33,17.815173036,9103,17.205416205
cost_matrix_component_nr_205_size_92_cutoff_10.0.cm.dat,12588025434410534304,31,31,8.120133443,1259,7.355734553
cost_matrix_component_nr_1112_size_78_cutoff_10.0.cm.dat,5700939858970380258,29,29,35.943922686,43329,35.014271748
cost_matrix_component_nr_251_size_46_cutoff_10.0.cm.dat,2286959381935797366,22,23,0.54241949,1237,0.507208299
cost_matrix_component_nr_1033_size_89_cutoff_10.0.cm.dat,10935536403518997049,44,45,82.822163703,60233,77.739438224
p8_32000.dat,11288390155931838925,5,6,1386.916369792,26657,1360.758796898
cost_matrix_component_nr_950_size_71_cutoff_10.0.cm.dat,15380220270095242053,30,31,4.388155033,4431,4.238743812
cost_matrix_component_nr_1076_size_75_cutoff_10.0.cm.dat,5223632078289007528,30,30,16.892722878,14507,15.985026276
p8_32000.dat,10712295433457897434,5,6,1288.495003923,30241,1265.131098366
cost_matrix_component_nr_197_size_59_cutoff_10.0.cm.dat,4038347006445819681,29,29,1.434718325,1279,1.310011805
cost_matrix_component_nr_267_size_105_cutoff_10.0.cm.dat,3423254223753964510,37,37,23.044914659,3649,21.564085834
cost_matrix_component_nr_706_size_93_cutoff_10.0.cm.dat,4350066434745747555,34,35,18.851090462,4597,17.611941677
p9_128000.dat,2012856484349757685,4,5,2706.853996727,5305,2690.833189615
cost_matrix_component_nr_495_size_62_cutoff_10.0.cm.dat,14061756781603070288,32,34,4.333529636,5989,4.046788068
cost_matrix_component_nr_1202_size_102_cutoff_10.0.cm.dat,13385277261665872802,43,43,202.85007134,52935,192.979806884
cost_matrix_component_nr_251_size_46_cutoff_10.0.cm.dat,8596595355266841341,22,23,1.026159476,2327,0.952285636
cost_matrix_component_nr_520_size_89_cutoff_10.0.cm.dat,9144267331284722241,26,28,3.987659221,2877,3.705188388
cost_matrix_component_nr_248_size_77_cutoff_10.0.cm.dat,2496410475383876540,25,25,1.064041207,1377,1.00814332
cost_matrix_component_nr_205_size_92_cutoff_10.0.cm.dat,13251760878062107277,31,31,4.329986851,941,3.965919994
cost_matrix_component_nr_1323_size_56_cutoff_10.0.cm.dat,17913228348166369231,29,29,1.633066468,3295,1.511274454
cost_matrix_component_nr_1405_size_55_cutoff_10.0.cm.dat,10051120452010695777,30,30,1.205441774,1145,1.089987427
cost_matrix_component_nr_694_size_107_cutoff_10.0.cm.dat,4399570339981219593,37,37,130.764578826,43219,127.324344355
cost_matrix_component_nr_593_size_157_cutoff_10.0.cm.dat,15217457244984003893,75,75,5730.455955148,663331,5405.929817011
cost_matrix_component_nr_7_size_187_cutoff_10.0.cm.dat,1577210465482779841,35,35,78.156074744,1933,76.336288688
cost_matrix_component_nr_1609_size_55_cutoff_10.0.cm.dat,9045239140204599705,19,20,1.219971803,1909,1.15707193
p9_64000.dat,17532464441303938420,4,4,1141.069951399,1985,1132.745477185
cost_matrix_component_nr_48_size_77_cutoff_10.0.cm.dat,8454099971854304327,42,43,21.349943647,14281,19.741168064
p6_1000.dat,8027575362408560291,5,6,19.697537744999998,42327,17.789459919
cost_matrix_component_nr_333_size_132_cutoff_10.0.cm.dat,2311444533654597368,40,41,68.985461139,19415,67.067644757
cost_matrix_component_nr_1774_size_58_cutoff_10.0.cm.dat,5259079952477224551,21,21,1.35342363,1153,1.272634242
cost_matrix_component_nr_673_size_53_cutoff_10.0.cm.dat,910993582356044268,25,28,1.693560782,3517,1.576609204
cost_matrix_component_nr_13_size_65_cutoff_10.0.cm.dat,7984288692528772944,31,31,2.901368743,2013,2.668611007
cost_matrix_component_nr_267_size_105_cutoff_10.0.cm.dat,12119819789021861110,37,37,15.648943874,2929,14.601581342
cost_matrix_component_nr_549_size_213_cutoff_10.0.cm.dat,1717944939265877437,47,47,1211.559746735,19537,1172.644229779
cost_matrix_component_nr_480_size_139_cutoff_10.0.cm.dat,11069113017596121294,47,47,550.485922476,42263,534.095264176
cost_matrix_component_nr_595_size_121_cutoff_10.0.cm.dat,14911375155313307704,50,50,87.969504019,16803,82.17033909
p8_64000.dat,10112835720832689333,6,6,4106.491997062,295073,4007.120053137
cost_matrix_component_nr_117_size_95_cutoff_10.0.cm.dat,7459472818293770010,50,54,192.080321366,137957,179.653313467
cost_matrix_component_nr_740_size_127_cutoff_10.0.cm.dat,7041362032370059219,49,51,2246.887160888,1099483,2188.89719774
cost_matrix_component_nr_889_size_107_cutoff_10.0.cm.dat,7262681918550506916,31,32,15.527506046,3115,14.986534648
cost_matrix_component_nr_1059_size_55_cutoff_10.0.cm.dat,5721549594279271772,24,26,3.8737206840000002,12601,3.67029814
cost_matrix_component_nr_360_size_150_cutoff_10.0.cm.dat,3309677423671862575,44,44,418.040922609,42845,404.10663365
cost_matrix_component_nr_521_size_204_cutoff_10.0.cm.dat,5156245874123300474,72,72,1682.407268266,63523,1600.368118914
cost_matrix_component_nr_117_size_95_cutoff_10.0.cm.dat,15246136184013670470,50,54,272.179005175,242231,254.734376027
cost_matrix_component_nr_1032_size_115_cutoff_10.0.cm.dat,3160533641652526028,55,55,1863.45176014,1246589,1758.039524875
cost_matrix_component_nr_1774_size_58_cutoff_10.0.cm.dat,3385711031643468950,21,21,0.844987116,899,0.796348134
cost_matrix_component_nr_1202_size_102_cutoff_10.0.cm.dat,13071912966614465541,43,43,114.403084625,32381,108.905487048
cost_matrix_component_nr_333_size_132_cutoff_10.0.cm.dat,17374646689328989081,40,41,78.906920041,27863,77.12922485
cost_matrix_component_nr_278_size_63_cutoff_10.0.cm.dat,18079400361762122856,37,37,5.352466313,4977,4.955575617
cost_matrix_component_nr_1566_size_67_cutoff_10.0.cm.dat,702422459544030114,34,41,11.567278537,17389,10.973681936
cost_matrix_component_nr_1500_size_55_cutoff_10.0.cm.dat,4259988560962302708,31,33,3.092513939,6475,2.8441180299999997
cost_matrix_component_nr_288_size_123_cutoff_10.0.cm.dat,10605406985418821778,58,60,4862.470469191,2138047,4700.189162117
cost_matrix_component_nr_706_size_93_cutoff_10.0.cm.dat,6388486954670912890,34,35,15.106233585,3577,14.080075624
cost_matrix_component_nr_715_size_61_cutoff_10.0.cm.dat,8891183896516532398,29,30,3.310029605,3069,3.037341186
cost_matrix_component_nr_505_size_121_cutoff_10.0.cm.dat,15398861901895611817,71,71,7528.092575583,2591329,7143.994725268
cost_matrix_component_nr_739_size_98_cutoff_10.0.cm.dat,12476748699189674771,57,57,147.952495219,73341,138.752550852
cost_matrix_component_nr_1019_size_126_cutoff_10.0.cm.dat,14867903658943576749,48,49,955.480219979,548507,925.280168801
cost_matrix_component_nr_100_size_49_cutoff_10.0.cm.dat,17609842984113567177,27,30,1.38910151,3201,1.270783846
cost_matrix_component_nr_369_size_60_cutoff_10.0.cm.dat,2991760060753723538,29,29,4.507821648,9937,4.229524766
p9_256000.dat,10878001269621121794,5,5,6336.395142544,30219,6287.18785663
cost_matrix_component_nr_333_size_132_cutoff_10.0.cm.dat,12044984664024613729,40,41,155.90692222,50493,151.986784683
cost_matrix_component_nr_78_size_134_cutoff_10.0.cm.dat,5546294974822398842,46,46,22.147515097,2999,20.275075938
cost_matrix_component_nr_522_size_85_cutoff_10.0.cm.dat,11719830571636429378,40,43,21.86140453,13071,20.266697503
cost_matrix_component_nr_332_size_146_cutoff_10.0.cm.dat,1278604417894391536,22,22,8.161928951,1559,7.732788821
p6_8000.dat,3187294549677728513,7,8,1240.453870729,1585979,1111.159912073
cost_matrix_component_nr_505_size_121_cutoff_10.0.cm.dat,1436539146341924409,71,71,3712.375488379,1555575,3521.730082763
cost_matrix_component_nr_495_size_62_cutoff_10.0.cm.dat,17425877705590503826,32,34,5.01903826,5313,4.683622646
cost_matrix_component_nr_113_size_263_cutoff_10.0.cm.dat,18319172796079742214,86,87,1084.238873297,46623,1035.580328868
cost_matrix_component_nr_155_size_94_cutoff_10.0.cm.dat,2620138371702276347,27,27,17.005884269,16309,16.503168355
cost_matrix_component_nr_38_size_154_cutoff_10.0.cm.dat,554888668213421278,48,48,261.814872001,11123,256.042056519
cost_matrix_component_nr_966_size_47_cutoff_10.0.cm.dat,12839824269251493626,25,28,1.416681708,3725,1.308159545
p95_256000.dat,13292038055900587527,4,4,1138.163603134,2101,1129.462982452
cost_matrix_component_nr_597_size_108_cutoff_10.0.cm.dat,3917938602884890232,34,34,6.191184806,1811,5.942273782
cost_matrix_component_nr_1248_size_135_cutoff_10.0.cm.dat,16651709839989351163,42,42,112.093923412,23403,106.743988748
isolet_r7798_c618_r7798_c200_UCCs.hg.dat,4148664848119447123,192,195,1689.135504695,89697,1543.899550929
cost_matrix_component_nr_855_size_112_cutoff_10.0.cm.dat,3412941477703756296,39,40,60.928014654,19307,56.717290107
cost_matrix_component_nr_115_size_79_cutoff_10.0.cm.dat,7626600539923699809,32,32,5.085124549,1621,4.620296338
cost_matrix_component_nr_889_size_107_cutoff_10.0.cm.dat,13453522374020852417,31,32,9.007875445,1797,8.696666153
cost_matrix_component_nr_9_size_178_cutoff_10.0.cm.dat,2900611011090371818,51,51,180.790716028,3915,166.615862776
cost_matrix_component_nr_739_size_98_cutoff_10.0.cm.dat,8795199050385478800,57,57,126.405308383,67931,118.986304105
cost_matrix_component_nr_950_size_71_cutoff_10.0.cm.dat,14344935750411302500,30,31,8.47726608,8639,8.167129745
p8_8000.dat,16689768272007564585,5,5,182.357686876,29193,176.261711907
cost_matrix_component_nr_598_size_57_cutoff_10.0.cm.dat,15220031225032188094,32,33,1.680235782,3303,1.5479469
cost_matrix_component_nr_312_size_102_cutoff_10.0.cm.dat,9953017350259885694,57,58,801.555167114,526847,755.573919394
cost_matrix_component_nr_1297_size_143_cutoff_10.0.cm.dat,9715182508505923871,50,60,1159.164054542,604003,1105.267131931
cost_matrix_component_nr_189_size_67_cutoff_10.0.cm.dat,17269612575793208368,28,29,6.924602756,10655,6.5008787550000005
cost_matrix_component_nr_697_size_92_cutoff_10.0.cm.dat,11518925952151177658,26,26,0.30658443,1251,0.297192451
cost_matrix_component_nr_549_size_213_cutoff_10.0.cm.dat,2407838318993807893,47,47,853.751479568,15179,827.810449266
cost_matrix_component_nr_1955_size_50_cutoff_10.0.cm.dat,11768461743738100834,26,26,1.214534721,1573,1.097380663
cost_matrix_component_nr_1297_size_143_cutoff_10.0.cm.dat,4473426445585099145,50,60,1010.891890723,613273,966.792781479
cost_matrix_component_nr_1059_size_55_cutoff_10.0.cm.dat,7750560535934675852,24,26,2.05359778,8363,1.9357559850000001
cost_matrix_component_nr_694_size_107_cutoff_10.0.cm.dat,10701616013237706498,37,37,146.480389504,48955,142.131086999
cost_matrix_component_nr_713_size_64_cutoff_10.0.cm.dat,18166822215218630233,32,34,2.867610299,2205,2.603961725
p7_32000.dat,11830122923707966967,7,7,3035.488934695,2071437,2821.214486635
cost_matrix_component_nr_495_size_62_cutoff_10.0.cm.dat,16417486160974467154,32,34,7.177163052,8391,6.698198134
cost_matrix_component_nr_177_size_97_cutoff_10.0.cm.dat,10786395392617376216,43,43,96.263523777,50783,92.017089523
cost_matrix_component_nr_175_size_107_cutoff_10.0.cm.dat,13998268703685565374,40,42,251.345889291,249723,243.162943105
cost_matrix_component_nr_513_size_117_cutoff_10.0.cm.dat,9501740424151380631,38,38,409.191684158,104635,390.365099352
cost_matrix_component_nr_2610_size_56_cutoff_10.0.cm.dat,12936805485548440434,24,25,3.403524404,8975,3.2561284329999998
p7_32000.dat,2008951032495986022,7,7,3703.288040569,2064793,3430.880257765
cost_matrix_component_nr_502_size_124_cutoff_10.0.cm.dat,16302781678320666312,35,35,8.351898982,14619,8.187811886
cost_matrix_component_nr_97_size_116_cutoff_10.0.cm.dat,2252891918875204562,43,43,67.868012304,7879,65.805615426
cost_matrix_component_nr_65_size_133_cutoff_10.0.cm.dat,12993637561562246495,28,28,60.049293098,10995,58.246952056
cost_matrix_component_nr_797_size_137_cutoff_10.0.cm.dat,2103458006170518682,56,57,25605.844524749,13002587,24590.014231187
cost_matrix_component_nr_113_size_263_cutoff_10.0.cm.dat,17606854219144526029,86,87,956.643739751,34031,905.05062645
cost_matrix_component_nr_501_size_129_cutoff_10.0.cm.dat,2950802683901536768,40,40,16.572443595,1597,15.07998814
cost_matrix_component_nr_673_size_53_cutoff_10.0.cm.dat,17801052797822522343,25,28,0.904318376,2329,0.83788276
cost_matrix_component_nr_187_size_76_cutoff_10.0.cm.dat,12643148015907699971,39,45,15.686095076,10957,14.44614844
cost_matrix_component_nr_652_size_111_cutoff_10.0.cm.dat,17184616150159041757,46,51,1511.430970887,779633,1448.410542613
cost_matrix_component_nr_232_size_206_cutoff_10.0.cm.dat,15224350591353403445,47,47,484.125313525,31487,462.259435281
cost_matrix_component_nr_367_size_73_cutoff_10.0.cm.dat,8028113180068349802,31,31,10.148955215,3907,9.309563012
p9_256000.dat,13175717639235631053,5,5,6269.238362003,30177,6219.536957489
p8_10000.dat,15549321537599706548,5,5,226.777325352,28665,219.241698782
cost_matrix_component_nr_266_size_101_cutoff_10.0.cm.dat,11479814744733851233,44,46,100.644301482,28719,94.757589477
cost_matrix_component_nr_593_size_157_cutoff_10.0.cm.dat,11450937819143786092,75,75,8650.904365221,832491,8118.796137677
cost_matrix_component_nr_63_size_64_cutoff_10.0.cm.dat,1264189613889696989,28,28,3.809939775,9499,3.633371769
p6_2000.dat,16388446972653298224,6,7,111.801173664,223755,100.391222845
cost_matrix_component_nr_413_size_127_cutoff_10.0.cm.dat,14110051600006730717,52,52,245.667708291,25629,234.325950144
cost_matrix_component_nr_147_size_64_cutoff_10.0.cm.dat,15253711948763700069,24,24,1.872278102,1061,1.741246874
cost_matrix_component_nr_1678_size_76_cutoff_10.0.cm.dat,15194087855463022086,29,29,3.180930244,2065,3.062432724
cost_matrix_component_nr_697_size_92_cutoff_10.0.cm.dat,2826874196412694604,26,26,0.966407986,3675,0.938238594
p9_64000.dat,11230136727881433955,4,4,1141.439538808,1991,1132.855092548
cost_matrix_component_nr_1069_size_94_cutoff_10.0.cm.dat,10935432918444752910,26,27,2.341910949,993,2.226698148
cost_matrix_component_nr_205_size_92_cutoff_10.0.cm.dat,15006672016472659432,31,31,7.659658751,1265,7.119296842
cost_matrix_component_nr_666_size_146_cutoff_10.0.cm.dat,16326127676413332539,65,68,8215.40221157,928989,7664.729372262
p8_16000.dat,4441460185660154999,5,5,467.838384101,27785,456.114186866
cost_matrix_component_nr_596_size_81_cutoff_10.0.cm.dat,17013682909817102955,28,28,8.854889298,6647,8.31660046
cost_matrix_component_nr_268_size_104_cutoff_10.0.cm.dat,8443283178978673589,33,33,62.423411956,32149,60.244391925
cost_matrix_component_nr_362_size_99_cutoff_10.0.cm.dat,15315817884662560180,40,40,8.862414612,2211,8.152621455
cost_matrix_component_nr_151_size_79_cutoff_10.0.cm.dat,231582907655333250,37,37,11.469869829,17307,10.549613087000001
cost_matrix_component_nr_288_size_123_cutoff_10.0.cm.dat,4038599370160324573,58,60,4665.51153408,2047073,4521.907146423
cost_matrix_component_nr_816_size_152_cutoff_10.0.cm.dat,11816611267890803254,52,52,1179.277611171,111237,1149.798824682
cost_matrix_component_nr_797_size_137_cutoff_10.0.cm.dat,4938179424827373299,56,57,9882.028750783,5494951,9499.092352057
p6_1000.dat,3350045920164494801,5,6,16.230477951,23589,14.783598008
cost_matrix_component_nr_57_size_129_cutoff_10.0.cm.dat,4908815476747360193,51,55,332.802908945,142297,314.073698435
cost_matrix_component_nr_256_size_119_cutoff_10.0.cm.dat,980027005568022129,47,49,31.527011037,4631,29.311167851
p8_32000.dat,6969127323315674605,5,6,1407.74201358,27295,1381.774774669
cost_matrix_component_nr_111_size_78_cutoff_10.0.cm.dat,14576404695518347660,28,28,4.388861824,3051,4.196115785
cost_matrix_component_nr_716_size_124_cutoff_10.0.cm.dat,10834342045690204955,47,47,20.623256257,2939,18.921614646
cost_matrix_component_nr_522_size_85_cutoff_10.0.cm.dat,17154166382873798066,40,43,11.04855309,8961,10.282906811
cost_matrix_component_nr_1202_size_102_cutoff_10.0.cm.dat,10451272531232846112,43,43,92.046033552,24585,87.274412779
cost_matrix_component_nr_9_size_178_cutoff_10.0.cm.dat,16695965251607362348,51,51,153.791066551,2625,143.831115469
cost_matrix_component_nr_740_size_127_cutoff_10.0.cm.dat,11815458774186077759,49,51,4333.330631871,1905593,4209.07338526
cost_matrix_component_nr_1076_size_75_cutoff_10.0.cm.dat,8714635416502362303,30,30,12.154619491,9273,11.456150907
cost_matrix_component_nr_177_size_97_cutoff_10.0.cm.dat,11675984339302230569,43,43,74.77041408,48065,71.637662209
cost_matrix_component_nr_1019_size_126_cutoff_10.0.cm.dat,6606445227637540636,48,49,1195.863009339,628273,1154.617658354
p8_16000.dat,13507103286441435240,5,5,504.008196515,27723,490.992998723
cost_matrix_component_nr_1678_size_76_cutoff_10.0.cm.dat,5567225424853468541,29,29,3.7309217009999998,2393,3.577725951
p6_2000.dat,17603508195597107861,6,7,108.428363105,225427,97.520460991
cost_matrix_component_nr_473_size_73_cutoff_10.0.cm.dat,2698329437967933037,33,35,7.794637191,4099,7.275125414
cost_matrix_component_nr_200_size_179_cutoff_10.0.cm.dat,4480407499407384187,68,70,6545.959526912,473975,6361.363093639
cost_matrix_component_nr_27_size_66_cutoff_10.0.cm.dat,8989892201082521612,34,34,3.4106291730000002,2815,3.13268573
cost_matrix_component_nr_694_size_107_cutoff_10.0.cm.dat,623255463393766505,37,37,114.882043817,53091,111.682996366
cost_matrix_component_nr_1219_size_77_cutoff_10.0.cm.dat,10103461392863425845,39,39,6.83229507,2057,6.2321659050000004
cost_matrix_component_nr_495_size_62_cutoff_10.0.cm.dat,12791636716388763474,32,34,4.121247753,4975,3.858063889
